tic,datadate,rlpost_f,rlpost_p,invt_act,npm,qqq,ccc,ivol,ccap_equity,ccap_debt,prccd,prchd,prcld,prcod
AAPL,2014-04-29,0.7147499918937683,0.6445081233978271,0.024,0.213,4.030390576003175,0.1081655804243462,0.01522,0.0803394496938083,0.0608750792644261,0.9970374859028094,1.000386067981536,1.029621867085844,1.0365572625698325
AAPL,2014-04-30,0.7139583826065063,0.6434763669967651,0.024,0.213,4.030390576003175,0.1081655804243462,0.0151279999999999,0.0789274539982487,0.0608750792644261,0.9962183242449312,1.0057887848585525,1.0004919339790672,0.9981473372183112
AAPL,2014-05-01,0.7143359184265137,0.6416789889335632,0.024,0.213,4.030390576003175,0.1081655804243462,0.015125,0.083449995391152,0.0608750792644261,1.0023555728787137,0.992275995529086,0.9941675144116652,0.9989200863930886
AAPL,2014-05-02,0.7139921188354492,0.6410537958145142,0.024,0.213,4.030390576003175,0.1081655804243462,0.015115,0.0775753210223183,0.0608750792644261,1.001859741664976,0.9989912575655684,1.0057132137253564,1.0005743243243244
AAPL,2014-05-05,0.7137969732284546,0.6418077945709229,0.024,0.213,4.030390576003175,0.1081655804243462,0.015133,0.0728332598964992,0.0608750792644261,1.0141415505079483,1.0114439582632109,1.0004917671397806,0.9962859168720668
AAPL,2014-05-06,0.7139659523963928,0.6414618492126465,0.024,0.213,4.030390576003175,0.1081655804243462,0.015078,0.0684857822414486,0.0608750792644261,0.9891007720979764,1.005673710482529,1.0074745762711863,1.019758023519843
AAPL,2014-05-07,0.7140802145004272,0.6433974504470825,0.024,0.213,4.030390576003175,0.1081655804243462,0.015075,0.0682952108001982,0.0608750792644261,0.9965007318181056,0.9882200804454064,0.9887619656466076,0.9891159853772018
AAPL,2014-05-08,0.7141359448432922,0.6412120461463928,0.024,0.213,4.030390576003175,0.1081655804243462,0.015066,0.0645173902000839,0.0608750792644261,0.992673003224554,0.995178221634382,0.9977370561312168,0.988240235195296
AAPL,2014-05-09,0.7146350145339966,0.644342303276062,0.024,0.213,4.030390576003175,0.1081655804243462,0.015061,0.0663231539333382,0.0608750792644261,0.9958375142434396,0.9862721017479518,0.989648703956344,0.993693157671058
AAPL,2014-05-12,0.7145426273345947,0.6444288492202759,0.024,0.213,4.030390576003175,0.1081655804243462,0.01505,0.0709317604056902,0.0608750792644261,1.0124457234103417,1.012639658848614,1.0121827236227663,1.0050467033907005
AAPL,2014-05-13,0.7142884731292725,0.6465131044387817,0.024,0.213,4.030390576003175,0.1081655804243462,0.015049,0.070929266123049,0.0608750792644261,1.0015687465209249,1.001482329953172,1.00561797752809,1.0076767264123645
AAPL,2014-05-14,0.7141608595848083,0.6449916958808899,0.024,0.213,4.030390576003175,0.1081655804243462,0.014935,0.0680204765442577,0.0608750792644261,1.0001852600377257,1.0048104416860093,1.0017606229896732,1.0007263513513514
AAPL,2014-05-15,0.7140751481056213,0.6479562520980835,0.024,0.213,4.030390576003175,0.1081655804243462,0.014755,0.0646110275957453,0.0608750792644261,0.9914964554532136,0.998660863742886,0.9937472538614932,1.0038316763161894
AAPL,2014-05-16,0.7138007283210754,0.6445631980895996,0.024,0.213,4.030390576003175,0.1081655804243462,0.014747,0.069875749754734,0.0608750792644261,1.0147583302197614,1.0015588333892054,0.9955105094891504,0.9897931730284176
AAPL,2014-05-19,0.7138245105743408,0.6435419321060181,0.024,0.213,4.030390576003175,0.1081655804243462,0.0147459999999999,0.0686818667355861,0.0608750792644261,1.0118491740724005,1.016400850166519,1.020379227878374,1.0156634897983454
AAPL,2014-05-20,0.7138275504112244,0.6486589908599854,0.024,0.213,4.030390576003175,0.1081655804243462,0.0146849999999999,0.0648842107967244,0.0608750792644261,1.0001984816156404,0.9984687072925756,1.005691996049085,1.011139918039642
AAPL,2014-05-21,0.7141233682632446,0.6472735404968262,0.024,0.213,4.030390576003175,0.1081655804243462,0.014674,0.0677656385906808,0.0608750792644261,1.0026458963800828,1.0004947229551453,1.0022139729995172,0.998875121999636
AAPL,2014-05-22,0.7141875624656677,0.6464633941650391,0.024,0.213,4.030390576003175,0.1081655804243462,0.014668,0.075249870590199,0.0608750792644261,1.001583348452112,1.0051920224163506,1.0033883666079797,1.00458738386632
AAPL,2014-05-23,0.7145072817802429,0.6433639526367188,0.024,0.213,4.030390576003175,0.1081655804243462,0.014676,0.079491275352844,0.0608750792644261,1.0112964579182242,1.0080008198737394,1.003923191524582,1.0010715463237718
AAPL,2014-05-27,0.7145156860351562,0.6434129476547241,0.024,0.213,4.030390576003175,0.1081655804243462,0.0147,0.0844447322881243,0.0608750792644261,1.0187256769739306,1.0181066690655547,1.0151037973848664,1.0142116097159324
AAPL,2014-05-28,0.71429443359375,0.6438356637954712,0.024,0.213,4.030390576003175,0.1081655804243462,0.014678,0.0815786802451884,0.0608750792644261,0.997410610105014,1.0063432716581984,1.013238471159625,1.0164642462817433
AAPL,2014-05-29,0.7142584323883057,0.645112156867981,0.024,0.213,4.030390576003175,0.1081655804243462,0.014693,0.0900502314063946,0.0608750792644261,1.0182208618451627,1.0111776193576043,1.006396485940556,1.0029232292897992
AAPL,2014-05-30,0.7137322425842285,0.6442127227783203,0.024,0.213,4.030390576003175,0.1081655804243462,0.014679,0.0874185191875197,0.0608750792644261,0.9962542100790078,1.0114623078493254,1.0018000223011612,1.0161344270128214
AAPL,2014-06-02,0.7137972116470337,0.6460433602333069,0.025,0.214,4.030390576003175,0.1081655804243462,0.014688,0.0956291660703,0.0608750792644261,0.993127962085308,0.9855007218591368,0.9898235013515664,0.9936988620332926
AAPL,2014-06-03,0.7136464715003967,0.6421998739242554,0.025,0.214,4.030390576003175,0.1081655804243462,0.014712,0.0926234167461565,0.0608750792644261,1.014141414141414,1.0061591292156955,1.009236947791165,0.9913243737775254
AAPL,2014-06-04,0.7138078212738037,0.64374840259552,0.025,0.214,4.030390576003175,0.1081655804243462,0.0147219999999999,0.0973099078612375,0.0608750792644261,1.0114188913636792,1.0143250774963208,1.0125109430959014,1.0142888966680457
AAPL,2014-06-05,0.7137432098388672,0.6462697386741638,0.025,0.214,4.030390576003175,0.1081655804243462,0.01472,0.1080039559671795,0.0608750792644261,1.0039235755714773,1.0022841840435877,1.0102183584600148,1.013742469879518
AAPL,2014-06-06,0.714113712310791,0.6422817707061768,0.025,0.214,4.030390576003175,0.1081655804243462,0.014669,0.1080716756099994,0.0608750792644261,0.9972503282613734,1.002910667710345,1.0028944460870513,1.005725781491798
AAPL,2014-06-09,0.7141563296318054,0.6437746286392212,0.025,0.214,4.030390576003175,0.1081655804243462,0.014694,0.1028230613680405,0.0608750792644261,1.0160013631364528,1.009059361852409,0.996555309013608,0.998461301738729
AAPL,2014-06-10,0.713779628276825,0.6447588205337524,0.025,0.214,4.030390576003175,0.1081655804243462,0.0146869999999999,0.1024207261005314,0.0608750792644261,1.0058697972251869,1.0124627183638688,1.0198365122615805,1.021898597626753
AAPL,2014-06-11,0.7132014632225037,0.6450365781784058,0.025,0.214,4.030390576003175,0.1081655804243462,0.014689,0.1073401435406423,0.0608750792644261,0.9958620689655172,0.9969489742240928,0.998931281393609,0.9936662092262218
AAPL,2014-06-12,0.7138159871101379,0.6451693177223206,0.025,0.214,4.030390576003175,0.1081655804243462,0.0147059999999999,0.1092110299464363,0.0608750792644261,0.9832729597272536,0.9932460953989024,0.983203166791484,0.999043875491342
AAPL,2014-06-13,0.7134097814559937,0.6444289088249207,0.025,0.214,4.030390576003175,0.1081655804243462,0.014732,0.1015916485513987,0.0608750792644261,0.9890562357785242,0.9821504462388438,0.9889009793253536,0.9804338579327944
AAPL,2014-06-16,0.7133615016937256,0.6449577212333679,0.025,0.214,4.030390576003175,0.1081655804243462,0.014721,0.1042172369054405,0.0608750792644261,1.0100788781770376,1.0033535266118565,1.0062720070422535,0.9925162689804772
AAPL,2014-06-17,0.7134538888931274,0.6429750323295593,0.025,0.214,4.030390576003175,0.1081655804243462,0.014723,0.1016315428570004,0.0608750792644261,0.998698481561822,0.9994609164420484,1.003827227993439,1.0087422139656868
AAPL,2014-06-18,0.7137616276741028,0.6448791027069092,0.025,0.214,4.030390576003175,0.1081655804243462,0.014721,0.1016605353173957,0.0608750792644261,1.0010860121633365,0.995577130528587,0.9950980392156862,0.999566677499729
AAPL,2014-06-19,0.7140458822250366,0.6445253491401672,0.025,0.214,4.030390576003175,0.1081655804243462,0.014691,0.1063727114172293,0.0608750792644261,0.9965285311347364,1.0001083541012026,0.9998784893267652,1.00021675517503
AAPL,2014-06-20,0.7141631245613098,0.6471006274223328,0.025,0.214,4.030390576003175,0.1081655804243462,0.014709,0.1191472906298123,0.0608750792644261,0.9896581754844328,1.0027085590465872,0.9951948184180016,0.9952324195470796
AAPL,2014-06-23,0.7139672040939331,0.6457046866416931,0.025,0.214,4.030390576003175,0.1081655804243462,0.014696,0.118541122833119,0.0608750792644261,0.999120008799912,0.9899513776337115,0.9966996699669964,0.9942297223734352
AAPL,2014-06-24,0.7141151428222656,0.6444308757781982,0.025,0.214,4.030390576003175,0.1081655804243462,0.014628,0.1156563898532894,0.0608750792644261,0.9939447319167676,1.0013097576948262,0.9954746136865342,0.9937582128777924
AAPL,2014-06-25,0.7137556672096252,0.6469413042068481,0.025,0.214,4.030390576003175,0.1081655804243462,0.0146249999999999,0.1136348055770558,0.0608750792644261,1.0008861320336728,0.9886636145628952,0.99401263998226,0.9940495867768594
AAPL,2014-06-26,0.7133657932281494,0.6468460559844971,0.025,0.214,4.030390576003175,0.1081655804243462,0.014589,0.1113707429702817,0.0608750792644261,1.00597609561753,1.003858875413451,1.0016731734523143,1.0017736392861103
AAPL,2014-06-27,0.7132965922355652,0.6437722444534302,0.025,0.214,4.030390576003175,0.1081655804243462,0.0145659999999999,0.1111112644481284,0.0608750792644261,1.011881188118812,1.0104338275672706,1.0108017817371937,1.0049795286046257
AAPL,2014-06-30,0.7136784791946411,0.6437891125679016,0.025,0.214,4.030390576003175,0.1081655804243462,0.014569,0.1138367743701288,0.0608750792644261,1.0103283322461405,1.0187499999999998,1.0145422496419525,1.0140938119356968
AAPL,2014-07-01,0.7138267159461975,0.6462065577507019,0.025,0.214,4.030390576003175,0.1081655804243462,0.014468,0.1104253193023213,0.0608750792644261,1.0063488647368988,1.0036809815950922,1.0112933000325768,1.0154180238870794
AAPL,2014-07-02,0.7137346863746643,0.6458544135093689,0.025,0.214,4.030390576003175,0.1081655804243462,0.014405,0.1119618301232984,0.0608750792644261,0.9995722840034218,0.9998936961836932,0.999570492859444,1.0036890504704876
AAPL,2014-07-03,0.7134548425674438,0.6458246111869812,0.025,0.214,4.030390576003175,0.1081655804243462,0.0144039999999999,0.1146590294290919,0.0608750792644261,1.0058836114676937,1.000425260472039,1.001181652164572,0.9979225483407024
AAPL,2014-07-07,0.7137957215309143,0.6467843055725098,0.025,0.214,4.030390576003175,0.1081655804243462,0.014439,0.1062346569954856,0.0608750792644261,1.0206104434754866,1.0200850159404888,1.009656652360515,1.0050176150314936
AAPL,2014-07-08,0.7135307788848877,0.6448869705200195,0.025,0.214,4.030390576003175,0.1081655804243462,0.014429,0.1010764515127792,0.0608750792644261,0.9935603534511502,1.0084383789978124,0.9980871413390012,1.022625876354366
AAPL,2014-07-09,0.7132999300956726,0.6452637910842896,0.025,0.214,4.030390576003175,0.1081655804243462,0.014409,0.0974931486209874,0.0608750792644261,1.000419507079182,0.9912190082644629,1.0089437819420783,0.9913784148748312
AAPL,2014-07-10,0.713522732257843,0.643987238407135,0.025,0.214,4.030390576003175,0.1081655804243462,0.014405,0.0948837584314965,0.0608750792644261,0.9962784358947478,0.9958311620635748,0.9869143098353734,0.9823973176865048
AAPL,2014-07-11,0.7137789726257324,0.6433337330818176,0.025,0.214,4.030390576003175,0.1081655804243462,0.0143959999999999,0.0858039931523551,0.0608750792644261,1.0019466512337558,1.0035583464154894,1.0143552181351585,1.017064846416382
AAPL,2014-07-14,0.7137917280197144,0.6425117254257202,0.025,0.214,4.030390576003175,0.1081655804243462,0.014405,0.0877258150502389,0.0608750792644261,1.0129174543163202,1.0104286161226406,1.0083014889972328,1.005243288590604
AAPL,2014-07-15,0.7139006853103638,0.6416618227958679,0.025,0.214,4.030390576003175,0.1081655804243462,0.0144249999999999,0.0855961424041146,0.0608750792644261,0.988284085018144,0.9995871606976984,0.993518034500784,1.0098059670352597
AAPL,2014-07-16,0.714036226272583,0.6466397047042847,0.025,0.214,4.030390576003175,0.1081655804243462,0.014429,0.0897494101591237,0.0608750792644261,0.9943348720100714,1.0025813113061437,0.9969483321056508,1.0017561983471073
AAPL,2014-07-17,0.714460015296936,0.6409554481506348,0.025,0.214,4.030390576003175,0.1081655804243462,0.014455,0.0853737690266908,0.0608750792644261,0.9821681789407049,0.9812461380020598,0.9770952079375133,0.979993812519336
AAPL,2014-07-18,0.7144403457641602,0.642120361328125,0.025,0.214,4.030390576003175,0.1081655804243462,0.0144629999999999,0.0893247680495318,0.0608750792644261,1.0143957615165553,0.9943429297116888,1.0048611861294154,0.9851625802378196
AAPL,2014-07-21,0.7145704627037048,0.6430075168609619,0.025,0.214,4.030390576003175,0.1081655804243462,0.014424,0.0876610722089027,0.0608750792644261,0.9948003812347772,1.0027443529660125,1.0075252633842184,1.0146336252937405
AAPL,2014-07-22,0.7145763635635376,0.643497109413147,0.025,0.214,4.030390576003175,0.1081655804243462,0.014426,0.0892381622065726,0.0608750792644261,1.0083139058325084,0.998842105263158,1.0042680324370463,0.996736498578798
AAPL,2014-07-23,0.7145774364471436,0.6440505981445312,0.025,0.214,4.030390576003175,0.1081655804243462,0.014457,0.0907005475551383,0.0608750792644261,1.026076858108108,1.0315101696701443,1.0111559711007223,1.007815800591466
AAPL,2014-07-24,0.7144458293914795,0.6449929475784302,0.025,0.214,4.030390576003175,0.1081655804243462,0.014088,0.0976287266087753,0.0608750792644261,0.998353740096718,0.9942787086228037,1.013134391089629,1.0169251729197233
AAPL,2014-07-25,0.7140769362449646,0.6446017622947693,0.025,0.214,4.030390576003175,0.1081655804243462,0.014086,0.0921427103554736,0.0608750792644261,1.0066062042667216,1.005343197698315,1.0022816842978637,0.9980934714278352
AAPL,2014-07-28,0.7145235538482666,0.6450693607330322,0.025,0.214,4.030390576003175,0.1081655804243462,0.014106,0.0914864385088732,0.0608750792644261,1.0138116738847764,1.0143090760425184,1.0094163907284768,1.010015487867837
AAPL,2014-07-29,0.7145256996154785,0.6455760598182678,0.025,0.214,4.030390576003175,0.1081655804243462,0.014078,0.0930480037134039,0.0608750792644261,0.9935366592607554,1.0020153164046754,1.0071758072783188,1.0154365160498875
AAPL,2014-07-30,0.7144930362701416,0.6452867984771729,0.025,0.214,4.030390576003175,0.1081655804243462,0.014066,0.0930161209964163,0.0608750792644261,0.9976621264484652,0.9925583266291232,0.9940966921119594,0.9910399677841538
AAPL,2014-07-31,0.7140758037567139,0.6446486711502075,0.025,0.214,4.030390576003175,0.1081655804243462,0.014106,0.0866958027236457,0.0608750792644261,0.974019358125318,0.9873353596757852,0.9760417733183168,0.9869971556277936
AAPL,2014-08-01,0.7139520049095154,0.6445188522338867,0.025,0.214,4.030390576003175,0.1081655804243462,0.01411,0.076896018269537,0.0608750792644261,1.0055439330543934,0.9914828116983068,0.9945452638204136,0.9767393989296008
AAPL,2014-08-04,0.7138985991477966,0.6432522535324097,0.025,0.214,4.030390576003175,0.1081655804243462,0.014112,0.0792178870380089,0.0608750792644261,0.994382606886508,0.9995860070378804,1.0037970678198502,1.0154899894625922
AAPL,2014-08-05,0.7140038013458252,0.6434723734855652,0.025,0.214,4.030390576003175,0.1081655804243462,0.014085,0.0748484617184035,0.0608750792644261,0.9950831676953656,0.9906813004762892,0.9914889145739204,0.9895195600290546
AAPL,2014-08-06,0.7138566970825195,0.6461565494537354,0.025,0.214,4.030390576003175,0.1081655804243462,0.0140799999999999,0.0782940316467893,0.0608750792644261,0.9983179142136248,0.9979096989966556,1.0037091988130562,0.9936031879194632
AAPL,2014-08-07,0.7142783999443054,0.6428903341293335,0.025,0.214,4.030390576003175,0.1081655804243462,0.0140799999999999,0.0779925866624242,0.0608750792644261,0.9949452401010952,1.0049224968579806,0.9935592862422132,1.0018997361477573
AAPL,2014-08-08,0.7145596146583557,0.6443676948547363,0.025,0.214,4.030390576003175,0.1081655804243462,0.014078,0.0805478758452922,0.0608750792644261,1.002751905165114,0.9882230328295988,0.991285866099894,0.9929421679131992
AAPL,2014-08-11,0.714763879776001,0.6447819471359253,0.025,0.214,4.030390576003175,0.1081655804243462,0.014063,0.0842733495806873,0.0608750792644261,1.0131940046442895,1.0132883357941362,1.016675600343053,1.0107150434967112
AAPL,2014-08-12,0.7146905660629272,0.6438551545143127,0.025,0.214,4.030390576003175,0.1081655804243462,0.013959,0.0833697907888196,0.0608750792644261,0.999791644963017,1.0083263946711074,1.0081667729911268,1.0080822924320354
AAPL,2014-08-13,0.7149969339370728,0.6447932720184326,0.025,0.214,4.030390576003175,0.1081655804243462,0.0136739999999999,0.0862490510604045,0.0608750792644261,1.0132333020735649,1.0037159372419489,1.0044974375065372,1.0011453561016244
AAPL,2014-08-14,0.7148421406745911,0.6448776125907898,0.025,0.214,4.030390576003175,0.1081655804243462,0.0136169999999999,0.0927620588308893,0.0608750792644261,1.002673796791444,1.003393665158371,1.0079133694294042,1.012272490899636
AAPL,2014-08-15,0.7145819067955017,0.6429324746131897,0.025,0.214,4.030390576003175,0.1081655804243462,0.0136149999999999,0.1021628436090199,0.0608750792644261,1.004923076923077,1.0063544122168695,1.0006198347107438,1.005856364944005
AAPL,2014-08-18,0.7142989635467529,0.6447370052337646,0.025,0.214,4.030390576003175,0.1081655804243462,0.013608,0.1107721750983295,0.0608750792644261,1.012043274137579,1.0120175170587635,1.0115630807350815,1.0060265577119507
AAPL,2014-08-19,0.7144507169723511,0.6459057927131653,0.025,0.214,4.030390576003175,0.1081655804243462,0.0135979999999999,0.1208194829723391,0.0608750792644261,1.013816054860831,1.013183053235383,1.0136762604613183,1.009341049852777
AAPL,2014-08-20,0.7145015597343445,0.6427391171455383,0.025,0.214,4.030390576003175,0.1081655804243462,0.0135559999999999,0.1197408844244388,0.0608750792644261,1.000397891176763,1.004072308303536,1.006343133306484,1.0103611306709586
AAPL,2014-08-21,0.7142292261123657,0.6423028111457825,0.025,0.214,4.030390576003175,0.1081655804243462,0.013554,0.1260106393154334,0.0608750792644261,1.0000994332305857,0.998516173706598,1.0016008004002002,1.001294305057746
AAPL,2014-08-22,0.7138398289680481,0.6424100995063782,0.025,0.214,4.030390576003175,0.1081655804243462,0.013557,0.1194780702332628,0.0608750792644261,1.0073573275004972,1.0052506439468991,1.0007991209669362,0.9972158695436016
AAPL,2014-08-25,0.7135487794876099,0.6437709331512451,0.025,0.214,4.030390576003175,0.1081655804243462,0.01355,0.119838308283975,0.0608750792644261,1.0021713383339914,1.006898590716468,1.0108793292743787,1.014956625785223
AAPL,2014-08-26,0.7133097052574158,0.6440601348876953,0.025,0.214,4.030390576003175,0.1081655804243462,0.0135579999999999,0.123356654080386,0.0608750792644261,0.9935887335040376,0.9934423020456102,0.9958530805687204,0.9963650653305826
AAPL,2014-08-27,0.7133251428604126,0.6414506435394287,0.025,0.214,4.030390576003175,0.1081655804243462,0.013515,0.1270088817482938,0.0608750792644261,1.0123006472459832,1.0105418719211825,0.998413642673012,0.9960560047327942
AAPL,2014-08-28,0.7130966186523438,0.6460173726081848,0.025,0.214,4.030390576003175,0.1081655804243462,0.013515,0.124004015414065,0.0608750792644261,1.0011749730735338,1.0020473822755191,1.0085402184707053,1.00564244704019
AAPL,2014-08-29,0.7134755849838257,0.6435966491699219,0.025,0.214,4.030390576003175,0.1081655804243462,0.013515,0.1244139707630357,0.0608750792644261,1.0024449877750612,1.0011675423234092,1.0063016935801494,1.0125012304360663
AAPL,2014-09-02,0.7135581970214844,0.6440743803977966,0.025,0.216,4.030390576003175,0.1081655804243462,0.013511,0.1265775214832892,0.0608750792644261,1.0078048780487805,1.0081632653061223,1.005088062622309,1.0019443904335992
AAPL,2014-09-03,0.7134807109832764,0.6457910537719727,0.025,0.216,4.030390576003175,0.1081655804243462,0.013777,0.125378963894322,0.0608750792644261,0.9577928363988382,0.9947946790052054,0.959696261682243,1.0003881234232483
AAPL,2014-09-04,0.7130836844444275,0.6407934427261353,0.025,0.216,4.030390576003175,0.1081655804243462,0.013753,0.1171216906968863,0.0608750792644261,0.9917121487770368,0.9698643410852712,0.9919862040981946,0.9587778855480116
AAPL,2014-09-05,0.7134557366371155,0.6442415714263916,0.025,0.216,4.030390576003175,0.1081655804243462,0.013746,0.1193071549262721,0.0608750792644261,1.0086628618018751,0.9930062943350983,1.005317517128541,0.999494183105716
AAPL,2014-09-08,0.7137789726257324,0.6445234417915344,0.025,0.216,4.030390576003175,0.1081655804243462,0.013748,0.1172945641258527,0.0608750792644261,0.9938365161159948,0.9991950900493008,0.9973553046485606,1.0050607287449391
AAPL,2014-09-09,0.7138355374336243,0.646956205368042,0.025,0.216,4.030390576003175,0.1081655804243462,0.013736,0.1049345080856005,0.0608750792644261,0.9962383082553884,1.037961937367838,0.9805201427842936,0.9977844914400804
AAPL,2014-09-10,0.7139266133308411,0.6444048881530762,0.025,0.216,4.030390576003175,0.1081655804243462,0.013729,0.1078377548509618,0.0608750792644261,1.0307174201449127,0.9808886301901436,1.0168504264614104,0.9892006459426728
AAPL,2014-09-11,0.7142270803451538,0.6459004878997803,0.025,0.216,4.030390576003175,0.1081655804243462,0.013244,0.1089733642835051,0.0608750792644261,1.0042574257425745,1.003263772129364,1.019026186579378,1.0244872972145698
AAPL,2014-09-12,0.7142939567565918,0.644971489906311,0.025,0.216,4.030390576003175,0.1081655804243462,0.013228,0.1075806385757264,0.0608750792644261,1.002267573696145,1.0073935331230284,1.014655691628187,1.0079673339308832
AAPL,2014-09-15,0.7140373587608337,0.6457353830337524,0.025,0.216,4.030390576003175,0.1081655804243462,0.0131709999999999,0.1046513008412527,0.0608750792644261,0.9997048986818808,1.0084156962520796,1.0035615354174912,1.015808714553898
AAPL,2014-09-16,0.714171290397644,0.6460779905319214,0.025,0.216,4.030390576003175,0.1081655804243462,0.012999,0.1070178249996566,0.0608750792644261,0.9924234969989176,0.982629791363416,0.9748619873817036,0.9707226923451026
AAPL,2014-09-17,0.7142446637153625,0.6459247469902039,0.025,0.216,4.030390576003175,0.1081655804243462,0.012995,0.103782587919635,0.0608750792644261,1.0071386079714455,1.0053328066363816,1.0172130650217412,1.0147294589178355
AAPL,2014-09-18,0.7141249179840088,0.6438787579536438,0.025,0.216,4.030390576003175,0.1081655804243462,0.0129699999999999,0.0962889208737827,0.0608750792644261,1.0020673360897816,1.005402750491159,1.0096210242941304,1.0065172311642143
AAPL,2014-09-19,0.714084804058075,0.6465041637420654,0.025,0.216,4.030390576003175,0.1081655804243462,0.012943,0.0962995355341561,0.0608750792644261,0.9918459573631984,1.0,0.9933044505710908,1.0035318355734328
AAPL,2014-09-22,0.714198112487793,0.640961766242981,0.025,0.216,4.030390576003175,0.1081655804243462,0.012936,0.0928925937898357,0.0608750792644261,1.000990491283677,0.9979482169027848,0.997026169706582,0.9952096979176848
AAPL,2014-09-23,0.7140833139419556,0.6422542929649353,0.025,0.216,4.030390576003175,0.1081655804243462,0.012582,0.0937734093648343,0.0608750792644261,1.0156342766673263,1.0078323869199135,0.999602306621595,0.9882121807465618
AAPL,2014-09-24,0.7143078446388245,0.645456850528717,0.025,0.216,4.030390576003175,0.1081655804243462,0.012613,0.0974283470440703,0.0608750792644261,0.9913289166017148,0.9991257042937634,1.0065645514223194,1.0155069582504972
AAPL,2014-09-25,0.7141899466514587,0.6423583030700684,0.025,0.216,4.030390576003175,0.1081655804243462,0.012719,0.0949827320135992,0.0608750792644261,0.961867321867322,0.9791929995138552,0.9656126482213438,0.9838488645262334
AAPL,2014-09-26,0.7140916585922241,0.6417980194091797,0.025,0.216,4.030390576003175,0.1081655804243462,0.012798,0.1002748425727471,0.0608750792644261,1.0294267906406458,1.000397180021845,1.006958657388457,0.9803004676151628
AAPL,2014-09-29,0.7141065001487732,0.6426697373390198,0.025,0.216,4.030390576003175,0.1081655804243462,0.012798,0.100961703265171,0.0608750792644261,0.9936476426799008,0.9968734491315138,1.0023373983739836,1.0012179031766977
